ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
466541,Male,No,38,Yes,Entertainment,0.0,Low,4.0,Cat_6,D
466543,Male,No,26,Yes,Doctor,11.0,Low,2.0,Cat_7,A
466545,Female,No,19,No,Healthcare,1.0,Low,4.0,Cat_2,D
466550,Female,,22,No,Healthcare,1.0,Low,4.0,Cat_6,D
466552,Male,Yes,20,No,Entertainment,0.0,Low,2.0,Cat_6,D
466553,Male,Yes,36,Yes,Healthcare,0.0,Low,3.0,Cat_6,D
466556,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
466562,Female,No,20,No,Healthcare,7.0,Low,4.0,Cat_6,D
466564,Female,No,18,No,Marketing,1.0,Low,4.0,Cat_6,D
466565,Male,Yes,32,No,Artist,7.0,Average,2.0,Cat_6,B
466576,Female,No,18,No,Healthcare,0.0,Low,4.0,Cat_6,D
466586,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_6,D
466588,Female,No,21,No,Healthcare,8.0,Low,4.0,Cat_6,D
466596,Female,Yes,75,Yes,Artist,1.0,High,2.0,Cat_6,C
466603,Male,Yes,37,Yes,Engineer,0.0,Average,2.0,Cat_6,C
466606,Female,Yes,35,Yes,Engineer,1.0,Low,3.0,Cat_3,A
466613,Male,No,20,No,Healthcare,9.0,Low,3.0,Cat_6,D
466623,Male,Yes,58,,Entertainment,2.0,Average,4.0,Cat_3,B
466628,Male,No,33,No,Healthcare,8.0,Low,4.0,,D
466631,Male,Yes,58,Yes,Artist,0.0,Low,3.0,Cat_6,B
466634,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_6,D
466635,Male,Yes,50,Yes,Artist,4.0,Average,2.0,Cat_6,C
466644,Female,No,51,Yes,Homemaker,0.0,Low,,Cat_6,A
466650,Female,No,27,No,Healthcare,8.0,Low,3.0,Cat_4,D
466652,Female,Yes,58,Yes,Doctor,1.0,Average,2.0,Cat_6,C
466655,Male,Yes,62,No,Executive,1.0,Low,2.0,Cat_6,A
466656,Male,Yes,79,Yes,Marketing,0.0,High,2.0,Cat_6,C
466658,Female,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,D
466662,Female,No,33,No,Engineer,0.0,Low,,Cat_4,D
466665,Male,Yes,36,Yes,Artist,1.0,Average,2.0,Cat_6,C
466666,Female,Yes,29,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
466671,Female,,28,No,Healthcare,3.0,Low,3.0,Cat_2,D
466686,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
466687,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_6,D
466688,Male,No,22,No,Healthcare,0.0,Low,3.0,Cat_4,D
466689,Male,No,28,Yes,Artist,9.0,Low,3.0,Cat_6,A
466696,Female,Yes,48,Yes,Artist,3.0,Average,4.0,Cat_6,C
466704,Male,Yes,48,Yes,Doctor,3.0,Average,2.0,Cat_6,C
466705,Male,Yes,66,No,Lawyer,0.0,Low,3.0,Cat_6,D
466707,Female,Yes,47,Yes,Homemaker,1.0,Low,4.0,Cat_6,B
466713,Female,Yes,68,Yes,Artist,1.0,High,4.0,Cat_6,C
466718,Male,Yes,73,,Executive,0.0,High,2.0,Cat_6,B
466720,Female,Yes,59,No,Lawyer,0.0,Low,1.0,Cat_2,D
466721,Male,Yes,38,Yes,Doctor,7.0,Average,2.0,Cat_6,C
466725,Female,Yes,76,No,Lawyer,1.0,High,2.0,Cat_6,A
466731,Female,Yes,40,Yes,Engineer,3.0,Low,2.0,Cat_4,A
466732,Female,Yes,49,Yes,Engineer,0.0,High,2.0,Cat_4,B
466733,Female,No,33,No,Homemaker,0.0,Low,,Cat_4,D
466735,Male,No,18,No,Healthcare,1.0,Low,,Cat_6,D
466746,Female,Yes,69,Yes,Lawyer,0.0,High,2.0,Cat_6,B
466749,Male,No,22,,Healthcare,1.0,Low,5.0,Cat_3,D
466750,Female,No,18,,Healthcare,0.0,Low,3.0,Cat_3,D
466751,Female,No,20,,Healthcare,1.0,Low,4.0,Cat_6,D
466752,Male,Yes,36,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
466753,Female,Yes,67,Yes,Artist,0.0,Average,2.0,Cat_3,C
466754,Female,Yes,37,Yes,Artist,1.0,Average,3.0,Cat_6,C
466759,Female,No,26,No,Healthcare,2.0,Low,,Cat_6,D
466760,Male,Yes,51,Yes,Doctor,1.0,Average,4.0,Cat_6,C
466765,Female,Yes,67,Yes,Lawyer,1.0,Low,2.0,Cat_6,C
466769,Female,No,29,Yes,Entertainment,1.0,Low,4.0,Cat_6,D
466775,Female,Yes,76,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
466776,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
466777,Female,Yes,51,Yes,Homemaker,9.0,Average,2.0,Cat_6,B
466778,Male,Yes,35,Yes,Entertainment,1.0,Low,2.0,Cat_3,A
466788,Male,No,30,No,Doctor,3.0,Low,2.0,Cat_6,D
466790,Male,Yes,47,Yes,Doctor,0.0,Average,2.0,Cat_3,C
466791,Male,Yes,81,No,Lawyer,0.0,Low,1.0,Cat_6,D
466792,Female,Yes,85,No,Lawyer,0.0,Low,1.0,Cat_6,D
466795,Male,,60,Yes,Entertainment,,Average,5.0,Cat_6,C
466799,Female,No,21,No,Healthcare,2.0,Low,3.0,Cat_6,D
466802,Female,,40,Yes,Engineer,0.0,Low,1.0,Cat_6,A
466804,Female,,35,Yes,Homemaker,4.0,Low,1.0,Cat_3,D
466807,Female,,35,Yes,Healthcare,0.0,Low,1.0,Cat_4,D
466808,Female,No,41,No,Engineer,1.0,Low,1.0,Cat_6,A
466810,Male,No,18,No,Healthcare,0.0,Low,3.0,Cat_6,D
466811,Male,No,22,No,Healthcare,0.0,Low,,Cat_4,D
466813,Male,Yes,61,Yes,Artist,0.0,Low,,Cat_6,B
466814,Male,No,23,No,Healthcare,0.0,Low,3.0,Cat_6,D
466815,Male,No,31,No,Healthcare,1.0,Low,5.0,Cat_4,D
466816,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,C
466818,Male,Yes,84,No,Executive,1.0,High,2.0,Cat_6,A
466826,Male,Yes,41,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
466832,Female,Yes,66,Yes,Artist,0.0,Average,2.0,Cat_4,C
466833,Male,Yes,57,Yes,Artist,5.0,Low,2.0,Cat_6,B
466846,Male,No,20,No,Healthcare,3.0,Low,4.0,Cat_2,D
466863,Female,No,32,No,Homemaker,14.0,Low,1.0,Cat_6,D
466867,Female,No,29,No,Homemaker,11.0,Low,1.0,Cat_6,D
466871,Male,Yes,36,Yes,Executive,,High,4.0,Cat_6,B
466874,Male,Yes,38,Yes,Entertainment,1.0,Average,3.0,Cat_6,C
466884,Female,Yes,43,No,Doctor,1.0,Low,1.0,Cat_6,A
466886,Female,No,42,No,Marketing,1.0,Low,1.0,Cat_6,D
466891,Female,Yes,48,No,Homemaker,8.0,Low,1.0,Cat_6,D
466905,Male,Yes,62,Yes,Artist,0.0,Low,1.0,Cat_6,B
466906,Male,No,63,Yes,Artist,0.0,Low,2.0,Cat_6,B
466908,Male,Yes,60,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
466909,Male,Yes,63,Yes,Artist,1.0,Low,2.0,Cat_6,B
466910,Male,Yes,62,Yes,Entertainment,9.0,Low,1.0,Cat_6,A
466917,Male,Yes,40,No,Executive,4.0,Low,,Cat_6,A
466918,Male,Yes,63,Yes,Artist,0.0,Average,1.0,Cat_6,C
466920,Male,No,19,No,Healthcare,6.0,Low,4.0,Cat_3,D
466923,Female,No,21,No,Homemaker,8.0,Low,1.0,Cat_6,D
466926,Male,No,21,No,Healthcare,1.0,Low,,Cat_6,D
466927,Male,No,22,No,Engineer,6.0,Low,5.0,Cat_2,D
466936,Male,Yes,60,No,Lawyer,1.0,High,3.0,Cat_6,B
466938,Male,Yes,59,Yes,Artist,8.0,Low,1.0,Cat_6,B
466939,Male,Yes,73,No,Lawyer,1.0,High,2.0,Cat_6,A
466951,Female,Yes,52,Yes,Artist,0.0,High,3.0,Cat_6,C
466954,Female,Yes,66,No,Doctor,9.0,Average,2.0,Cat_6,C
466955,Male,Yes,61,No,Entertainment,1.0,Low,4.0,Cat_3,A
466956,Female,Yes,61,Yes,Artist,1.0,Low,1.0,Cat_6,C
466961,Female,Yes,61,Yes,Artist,2.0,Average,2.0,Cat_6,C
466966,Male,Yes,59,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
466967,Male,Yes,51,Yes,Artist,1.0,Low,1.0,Cat_6,B
466970,Female,Yes,36,Yes,Homemaker,9.0,Low,2.0,Cat_4,D
466971,Male,No,71,Yes,Executive,9.0,Low,3.0,Cat_6,D
466975,Male,Yes,48,Yes,Artist,1.0,Average,2.0,Cat_6,C
466990,Male,Yes,43,Yes,Entertainment,9.0,Average,2.0,Cat_6,C
466996,Female,No,36,Yes,Artist,9.0,Low,1.0,Cat_6,B
466998,Female,Yes,57,No,Artist,,Average,3.0,Cat_6,C
466999,Male,No,33,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
467000,Female,No,31,Yes,Artist,1.0,Low,6.0,Cat_4,A
467008,Male,Yes,57,Yes,Artist,1.0,Average,3.0,Cat_6,C
467009,Female,No,33,No,Homemaker,2.0,Low,4.0,Cat_3,D
467022,Male,No,30,Yes,Artist,1.0,Low,5.0,Cat_6,D
467023,Male,Yes,26,No,Doctor,8.0,Average,2.0,Cat_6,A
467025,Female,No,29,No,Engineer,1.0,Low,3.0,Cat_6,D
467044,Female,No,42,Yes,Marketing,0.0,Low,1.0,Cat_7,D
467046,Female,No,30,No,Doctor,0.0,Low,5.0,Cat_3,D
467050,Female,No,18,No,Engineer,1.0,Low,5.0,Cat_2,D
467053,Male,No,18,No,Healthcare,5.0,Low,4.0,Cat_6,D
467058,Male,Yes,80,No,Executive,0.0,High,2.0,Cat_6,A
467060,Male,No,35,No,Engineer,7.0,Low,2.0,Cat_6,D
467063,Male,Yes,45,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
467073,Male,No,42,Yes,Engineer,8.0,Low,1.0,Cat_6,A
467078,Female,Yes,26,No,Healthcare,,High,2.0,Cat_7,D
467079,Male,Yes,38,Yes,Artist,1.0,Low,2.0,Cat_6,B
467084,Male,Yes,41,Yes,Artist,1.0,Average,7.0,Cat_6,C
467085,Male,No,45,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
467088,Male,Yes,57,Yes,Artist,1.0,Low,1.0,Cat_3,B
467092,Female,No,33,Yes,Healthcare,5.0,Low,4.0,Cat_6,D
467093,Female,Yes,51,Yes,Artist,8.0,Average,2.0,Cat_6,C
467098,Male,Yes,85,No,Executive,1.0,Low,2.0,Cat_6,D
467099,Female,No,30,No,Entertainment,0.0,Low,3.0,Cat_6,D
467107,Male,Yes,38,Yes,Engineer,1.0,Average,3.0,Cat_4,B
467111,Male,Yes,66,Yes,Artist,1.0,Low,1.0,Cat_6,B
467112,Male,No,40,Yes,Artist,0.0,Low,2.0,Cat_2,B
467113,Male,Yes,83,Yes,Lawyer,,Low,1.0,Cat_6,A
467114,Male,Yes,61,Yes,Marketing,1.0,Average,3.0,Cat_6,C
467116,Male,Yes,65,Yes,Executive,1.0,High,2.0,Cat_6,C
467119,Male,Yes,37,No,Marketing,0.0,High,4.0,Cat_7,D
467121,Male,Yes,47,Yes,Doctor,0.0,Low,,Cat_6,A
467125,Male,Yes,51,No,Entertainment,1.0,Average,4.0,Cat_3,B
467127,Male,Yes,73,No,Lawyer,,Low,1.0,Cat_6,D
467129,Female,,49,No,Marketing,1.0,Average,3.0,Cat_4,A
467132,Female,Yes,73,Yes,Engineer,0.0,Low,2.0,Cat_6,A
467136,Male,Yes,37,No,Entertainment,1.0,Average,4.0,Cat_4,A
467137,Female,Yes,55,Yes,Engineer,0.0,Low,1.0,Cat_6,A
467138,Female,No,32,No,Homemaker,12.0,Low,1.0,Cat_6,D
467139,Female,No,28,Yes,Artist,0.0,Low,3.0,Cat_6,C
467143,Female,No,50,No,Lawyer,0.0,Low,3.0,Cat_6,D
467144,Male,Yes,38,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
467146,Female,No,28,No,Homemaker,8.0,Low,1.0,Cat_6,D
467147,Male,No,46,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
467153,Female,Yes,47,Yes,Artist,0.0,Low,,Cat_6,C
467157,Male,Yes,39,Yes,Executive,8.0,High,6.0,Cat_7,C
467158,Female,No,26,No,Healthcare,1.0,Low,,Cat_6,D
467159,Female,Yes,37,Yes,Homemaker,9.0,High,2.0,Cat_6,A
467160,Male,Yes,43,No,,1.0,Average,2.0,Cat_3,A
467165,Female,No,27,No,Homemaker,,Low,1.0,Cat_6,D
467167,Male,Yes,69,Yes,Artist,1.0,Average,,Cat_3,C
467168,Male,Yes,47,Yes,Artist,9.0,Average,2.0,Cat_1,C
467172,Male,No,36,,Artist,9.0,Low,2.0,Cat_6,A
467180,Male,Yes,43,Yes,Healthcare,1.0,Low,3.0,Cat_3,D
467183,Male,Yes,42,Yes,Entertainment,3.0,Average,4.0,Cat_6,C
467185,Male,No,29,Yes,Artist,0.0,Low,3.0,Cat_6,A
467189,Female,Yes,45,Yes,Artist,1.0,High,4.0,Cat_6,C
467193,Male,Yes,88,Yes,Artist,1.0,Low,2.0,Cat_6,A
467201,Female,No,33,Yes,Engineer,,Low,5.0,Cat_7,D
467202,Male,Yes,18,No,Doctor,0.0,Low,4.0,Cat_6,D
467208,Female,Yes,41,Yes,Homemaker,,High,2.0,Cat_6,A
467212,Female,No,28,Yes,Doctor,1.0,Low,3.0,Cat_6,D
467216,Female,No,30,Yes,Entertainment,0.0,Low,1.0,Cat_6,D
467217,Female,Yes,79,Yes,Lawyer,,High,2.0,Cat_6,C
467218,Female,No,27,Yes,Artist,8.0,Low,1.0,Cat_6,A
467223,Female,Yes,53,Yes,Engineer,0.0,Average,4.0,Cat_6,B
467227,Female,No,43,Yes,Artist,14.0,Low,1.0,Cat_4,B
467230,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,D
467232,Male,No,26,No,Entertainment,1.0,Low,2.0,Cat_6,D
467233,Female,No,67,No,Artist,1.0,Low,2.0,Cat_6,A
467235,Female,No,32,Yes,Artist,1.0,Low,2.0,Cat_5,A
467238,Female,No,26,No,Doctor,7.0,Low,4.0,Cat_6,D
467239,Female,No,29,No,Engineer,0.0,Low,3.0,Cat_6,D
467241,Female,No,33,Yes,Artist,9.0,Low,1.0,Cat_6,B
467242,Male,No,22,No,Doctor,0.0,Low,3.0,Cat_6,D
467247,Female,No,27,No,Engineer,0.0,Low,2.0,Cat_6,D
467256,Male,No,30,No,Healthcare,1.0,Low,4.0,Cat_2,D
467260,Male,No,25,No,Doctor,8.0,Low,4.0,Cat_6,D
467263,Female,No,32,No,Marketing,,Low,1.0,Cat_4,D
467268,Male,Yes,85,Yes,Lawyer,,Low,1.0,Cat_6,A
467275,Male,No,29,Yes,Healthcare,,Low,,Cat_6,D
467281,Male,Yes,56,Yes,Lawyer,0.0,Low,4.0,Cat_6,C
467283,Male,Yes,52,Yes,Artist,0.0,Average,3.0,Cat_2,C
467288,Female,No,25,No,Healthcare,,Low,5.0,Cat_6,D
467296,Female,Yes,65,Yes,Artist,,Average,2.0,Cat_3,C
467300,Female,Yes,49,Yes,Artist,1.0,Low,1.0,Cat_6,C
467301,Female,Yes,73,No,Lawyer,1.0,Low,2.0,Cat_6,D
467303,Male,Yes,36,Yes,Doctor,2.0,Average,2.0,Cat_6,C
467309,Female,No,36,Yes,Engineer,4.0,Low,1.0,Cat_7,A
467311,Male,Yes,71,Yes,Lawyer,1.0,High,3.0,Cat_6,C
467312,Female,Yes,55,Yes,Artist,0.0,Low,2.0,Cat_6,C
467313,Male,Yes,35,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
467314,Male,Yes,41,No,Artist,0.0,Average,2.0,Cat_6,C
467317,Male,No,42,Yes,Artist,1.0,Low,1.0,Cat_2,B
467318,Male,Yes,35,Yes,Doctor,,Low,2.0,Cat_6,A
467322,Female,Yes,48,Yes,Artist,1.0,Average,2.0,Cat_1,C
467325,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,C
467329,Female,No,40,Yes,Doctor,1.0,Low,1.0,Cat_6,A
467338,Female,No,29,Yes,Healthcare,3.0,Low,6.0,Cat_6,D
467339,Male,,62,Yes,Artist,1.0,Average,3.0,Cat_6,C
467344,Male,Yes,89,Yes,Lawyer,0.0,Low,2.0,Cat_6,A
467345,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
467346,Male,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6,C
467352,Male,Yes,45,Yes,Executive,0.0,High,4.0,Cat_6,C
467355,Male,No,26,No,Healthcare,0.0,Low,4.0,Cat_6,D
467357,Male,Yes,55,Yes,,1.0,Low,2.0,Cat_6,A
467358,Female,Yes,52,Yes,Artist,1.0,Average,5.0,Cat_6,C
467359,Male,Yes,43,Yes,Artist,5.0,Average,2.0,Cat_6,C
467365,Male,No,35,Yes,Artist,1.0,Low,1.0,Cat_6,A
467367,Male,Yes,73,Yes,Lawyer,1.0,Low,2.0,Cat_6,A
467369,Male,No,41,Yes,Artist,4.0,Low,3.0,Cat_6,A
467373,Male,No,27,Yes,Healthcare,,Low,1.0,Cat_6,D
467375,Male,Yes,35,Yes,Entertainment,6.0,Low,3.0,Cat_6,A
467378,Female,Yes,63,Yes,Artist,0.0,Average,2.0,Cat_6,C
467384,Male,No,41,Yes,,,Low,1.0,Cat_6,A
467385,Male,No,53,No,Artist,1.0,Low,,Cat_4,A
467389,Male,No,42,No,Engineer,0.0,Low,,Cat_6,A
467393,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_6,C
467398,Male,Yes,38,No,Entertainment,0.0,Low,2.0,Cat_6,A
467399,Male,Yes,25,Yes,Doctor,1.0,Low,3.0,Cat_6,D
467403,Female,Yes,40,Yes,Artist,7.0,Average,3.0,Cat_4,C
467410,Female,Yes,55,Yes,Lawyer,1.0,Low,2.0,Cat_6,A
467415,Female,No,29,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
467419,Female,Yes,39,Yes,Artist,2.0,Low,1.0,Cat_6,C
467421,Male,Yes,50,No,Doctor,1.0,Average,3.0,Cat_6,C
467422,Female,Yes,61,Yes,Artist,1.0,Average,2.0,Cat_6,C
467423,Male,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_6,B
467434,Male,No,40,Yes,Entertainment,1.0,Low,3.0,Cat_1,A
467437,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6,C
467438,Male,No,27,No,Entertainment,5.0,Low,3.0,Cat_6,D
467441,Male,No,35,Yes,Artist,,Low,1.0,Cat_6,A
467442,Male,Yes,56,Yes,Artist,,Average,2.0,Cat_6,C
467444,Female,Yes,36,Yes,Artist,,Low,2.0,Cat_6,C
467445,Male,Yes,32,No,Doctor,9.0,Low,2.0,Cat_2,A
467449,Female,Yes,85,Yes,Lawyer,1.0,Low,2.0,Cat_6,C
467451,Female,Yes,51,Yes,Artist,0.0,Low,1.0,Cat_1,B
467455,Female,No,41,Yes,Artist,8.0,Low,2.0,Cat_6,B
467456,Male,Yes,42,No,Executive,5.0,High,4.0,Cat_6,B
467457,Female,No,30,Yes,Marketing,0.0,Low,6.0,Cat_6,D
467459,Male,Yes,42,Yes,Executive,,High,5.0,Cat_6,C
467463,Female,Yes,42,Yes,Artist,9.0,Average,3.0,Cat_6,C
467468,Female,No,25,No,Healthcare,,Low,5.0,Cat_7,D
467472,Male,Yes,60,Yes,Executive,4.0,High,4.0,Cat_6,C
467474,Male,No,18,No,Healthcare,2.0,Low,5.0,Cat_6,D
467479,Male,Yes,36,Yes,Executive,0.0,Average,4.0,Cat_6,B
467481,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_6,C
467482,Male,Yes,42,Yes,Executive,1.0,High,3.0,Cat_6,C
467487,Male,Yes,42,No,Artist,1.0,Average,5.0,Cat_4,B
467488,Female,Yes,39,Yes,Entertainment,,Average,2.0,Cat_2,B
467492,Female,Yes,62,Yes,Doctor,1.0,Low,2.0,Cat_7,C
467493,Male,Yes,47,Yes,Executive,0.0,High,4.0,,B
467499,Male,Yes,39,Yes,Artist,,Low,3.0,Cat_6,A
467500,Female,Yes,25,Yes,Artist,3.0,High,2.0,Cat_6,A
467503,Female,No,27,Yes,Artist,1.0,Low,4.0,Cat_6,D
467504,Female,,31,No,Doctor,0.0,Low,4.0,Cat_6,D
467505,Male,Yes,36,Yes,Artist,0.0,Low,4.0,Cat_6,A
467510,Male,Yes,51,Yes,Entertainment,3.0,Low,3.0,Cat_6,A
467511,Male,Yes,63,Yes,Entertainment,,Low,1.0,Cat_6,A
467514,Male,No,40,Yes,Artist,,Low,4.0,Cat_6,A
467518,Male,No,22,No,Doctor,1.0,Low,,Cat_6,D
467532,Male,Yes,52,Yes,Artist,9.0,Low,1.0,Cat_6,B
467533,Male,Yes,89,Yes,Lawyer,4.0,Low,1.0,Cat_6,A
467537,Female,Yes,65,No,Lawyer,,High,3.0,Cat_6,A
467539,Male,Yes,48,Yes,Artist,,Average,4.0,Cat_7,C
467540,Male,Yes,48,Yes,Healthcare,1.0,Average,4.0,Cat_6,C
467542,Male,No,31,Yes,Healthcare,8.0,Low,1.0,Cat_6,D
467557,Female,Yes,62,Yes,Artist,,Average,2.0,Cat_6,C
467559,Male,Yes,58,Yes,Executive,0.0,Average,4.0,Cat_6,C
467565,Male,Yes,60,Yes,Artist,0.0,Low,3.0,Cat_6,B
467569,Male,No,19,No,Healthcare,,Low,4.0,Cat_6,D
467570,Male,No,18,No,Healthcare,14.0,Low,,Cat_6,D
467576,Male,Yes,48,Yes,Doctor,1.0,Average,3.0,Cat_6,C
467579,Male,No,35,Yes,Doctor,5.0,Low,1.0,Cat_6,A
467580,Male,No,27,Yes,Doctor,,Low,3.0,Cat_6,D
467588,Male,Yes,60,Yes,Artist,0.0,Average,4.0,Cat_6,C
467589,Male,No,32,No,Entertainment,0.0,Low,1.0,Cat_6,A
467592,Male,Yes,40,Yes,Entertainment,7.0,Low,2.0,Cat_6,A
467595,Female,No,25,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
467596,Male,Yes,42,No,Artist,1.0,Low,5.0,Cat_3,A
467604,Male,No,26,No,Healthcare,8.0,Low,8.0,Cat_4,D
467608,Male,No,27,Yes,Engineer,6.0,Low,1.0,Cat_6,A
467609,Male,No,42,No,Artist,2.0,Low,4.0,Cat_6,A
467610,Female,Yes,77,Yes,Lawyer,4.0,Low,1.0,Cat_6,A
467612,Male,Yes,70,Yes,Executive,0.0,Low,,Cat_7,A
467614,Male,Yes,36,No,Artist,4.0,Average,2.0,Cat_6,B
467620,Male,Yes,57,Yes,Lawyer,6.0,Low,3.0,Cat_6,C
467621,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
467623,Male,Yes,77,Yes,,0.0,High,2.0,Cat_6,C
467629,Male,Yes,52,Yes,Artist,1.0,Low,1.0,Cat_6,B
467635,Female,No,35,Yes,Artist,9.0,Low,1.0,Cat_6,B
467641,Male,Yes,43,Yes,Doctor,9.0,Average,2.0,Cat_6,C
467643,Male,No,43,Yes,Artist,14.0,Low,1.0,Cat_3,A
467654,Female,Yes,62,Yes,Artist,,High,4.0,Cat_6,C
467657,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_3,D
467658,Male,No,23,No,Healthcare,0.0,Low,4.0,Cat_3,D
467659,Male,Yes,65,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
467664,Male,Yes,35,Yes,Executive,4.0,High,4.0,Cat_6,B
467666,Male,Yes,48,Yes,Executive,4.0,High,3.0,Cat_6,C
467667,Male,Yes,33,No,Doctor,9.0,Low,2.0,Cat_6,A
467669,Male,Yes,82,No,Lawyer,1.0,High,2.0,Cat_6,A
467673,Male,Yes,45,No,Executive,1.0,High,4.0,Cat_6,B
467678,Male,No,56,No,Marketing,1.0,Low,2.0,Cat_6,D
467679,Female,Yes,49,Yes,Artist,,Average,4.0,Cat_2,C
467683,Male,Yes,30,Yes,Healthcare,8.0,High,3.0,Cat_2,D
467684,Male,No,37,Yes,Healthcare,8.0,Low,3.0,Cat_2,D
467685,Male,Yes,51,No,Marketing,0.0,High,6.0,Cat_4,D
467693,Male,Yes,59,Yes,Entertainment,5.0,High,5.0,Cat_6,C
467694,Male,Yes,56,Yes,Executive,0.0,High,2.0,Cat_6,C
467699,Female,Yes,29,Yes,Doctor,0.0,Average,2.0,Cat_4,A
467705,Male,Yes,31,Yes,Artist,,Low,2.0,Cat_6,A
467706,Female,Yes,35,Yes,Artist,,Average,4.0,Cat_6,C
467707,Male,Yes,89,Yes,Lawyer,7.0,High,2.0,Cat_6,C
467710,Female,No,38,Yes,Artist,9.0,Low,4.0,Cat_6,A
467715,Male,Yes,45,Yes,Executive,4.0,High,3.0,Cat_6,C
467721,Male,No,37,Yes,Entertainment,0.0,Low,1.0,Cat_4,A
467723,Male,Yes,74,No,Executive,1.0,Low,7.0,Cat_6,D
467726,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,Cat_6,C
467727,Male,Yes,53,Yes,Artist,7.0,High,4.0,Cat_3,C
467728,Female,Yes,43,No,Engineer,0.0,High,5.0,Cat_6,B
467729,Male,Yes,62,Yes,Entertainment,2.0,Average,6.0,Cat_6,C
467733,Male,Yes,56,No,Executive,8.0,High,3.0,Cat_6,C
467734,Male,Yes,88,Yes,Lawyer,3.0,High,2.0,Cat_6,C
467735,Male,No,28,Yes,Doctor,0.0,Low,2.0,Cat_6,A
467737,Female,Yes,51,Yes,Entertainment,5.0,Average,2.0,Cat_6,C
467739,Female,Yes,60,No,Artist,0.0,Average,4.0,Cat_6,C
467740,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
467741,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_4,D
467749,Male,No,20,No,Healthcare,0.0,Low,9.0,Cat_7,D
467763,Female,No,50,Yes,Artist,1.0,Low,1.0,Cat_2,B
467767,Female,No,21,No,Marketing,4.0,Low,4.0,Cat_6,D
467768,Male,Yes,62,Yes,Doctor,0.0,Average,2.0,Cat_6,C
467769,Female,No,36,Yes,Doctor,1.0,Low,1.0,Cat_3,A
467772,Female,No,31,No,Marketing,0.0,Low,2.0,Cat_6,D
467779,Male,Yes,52,Yes,Doctor,4.0,Average,3.0,Cat_6,C
467789,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_6,D
467798,Female,No,23,No,,,Low,2.0,Cat_6,D
467802,Female,Yes,48,Yes,Artist,1.0,High,5.0,Cat_6,C
467803,Female,Yes,40,Yes,Entertainment,6.0,Average,2.0,Cat_6,B
467806,Male,Yes,55,Yes,Artist,1.0,High,2.0,Cat_6,C
467808,Female,Yes,62,Yes,Artist,1.0,Average,2.0,Cat_6,C
467812,Male,No,48,Yes,Artist,0.0,Low,1.0,Cat_2,B
467813,Male,Yes,36,Yes,Entertainment,1.0,Low,2.0,Cat_4,A
467815,Female,Yes,73,Yes,Artist,0.0,Low,2.0,Cat_6,C
467825,Female,No,23,No,Marketing,0.0,Low,8.0,Cat_6,D
467828,Female,Yes,25,Yes,Artist,0.0,Average,2.0,Cat_2,A
467838,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,C
467848,Male,No,37,Yes,Artist,14.0,Low,1.0,Cat_6,A
467849,Female,Yes,39,Yes,Doctor,0.0,Low,1.0,Cat_2,A
467852,Female,No,39,Yes,Artist,12.0,Low,1.0,Cat_6,B
467856,Male,Yes,58,Yes,Artist,0.0,Low,2.0,Cat_6,B
